1971
2,3,19,20,29,35,37+9,12,38
11,12,16,17,23,24,28+9,20,39
2,14,23,24,28,35,39+5,9,21
3,10,19,25,26,28,33+22,31,34
2,3,19,20,26,35,37+14,27,34
2,13,15,19,21,24,33+5,17,32
11,16,18,19,20,21,26+5,23,27
7,9,11,12,14,30,33+2,10,23
5,19,22,29,31,34,36+2,26,28
1,3,7,11,20,31,34+8,10,16
5,12,14,18,20,22,34+15,16,37
1,2,5,7,20,26,35+9,10,37
5,10,11,22,23,28,39+3,8,14
1,2,8,14,29,30,31+10,23,34
1,12,19,20,27,28,35+9,18,38
2,8,10,15,16,22,39+21,23,31
5,8,18,19,22,23,34+7,21,24
2,6,8,15,20,29,34+9,21,32
13,18,20,24,32,35,36+1,4,30
5,9,12,22,23,26,31+10,19,39
1,2,11,13,21,31,32+9,14,27
1,7,26,27,29,31,34+6,18,39
1,7,8,14,20,36,38+9,15,32
1,3,12,15,16,29,36+8,33,34
6,12,25,26,27,31,39+13,16,21
2,10,12,18,24,28,35+9,31,37
9,14,17,21,32,33,35+3,12,27
2,6,8,10,17,20,25+1,11,37
8,9,11,19,22,30,36+27,31,32
3,4,14,17,25,35,37+10,21,36
2,4,11,26,34,36,39+15,18,37
6,7,16,24,29,32,33+30,37,38
6,10,15,18,23,31,33+11,27,38
3,11,12,13,19,36,39+27,34,38
2,11,17,21,31,32,38+4,26,36
8,10,12,17,24,25,30+
2,10,29,30,32,37,38+11,25,39
2000
10,13,16,27,30,31,39+12,28,38
3,15,16,25,29,33,39+6,20,30
1,5,19,23,25,31,39+2,14,30
1,6,7,9,14,23,34+22,30,37
3,7,17,18,27,30,35+26,28,34
9,12,13,15,18,19,21+2,7,34
2,6,7,8,13,26,35+1,4,14
4,9,13,19,20,29,34+16,27,37
7,9,11,13,32,36,38+12,21,28
6,10,22,23,30,33,35+3,14,28
3,13,14,17,23,24,37+15,22,28
5,6,14,22,24,25,31+10,23,39
2,5,6,10,24,30,37+21,29,36
2,3,10,18,19,27,36+14,17,38
4,15,20,31,33,36,37+12,16,27
6,18,21,28,30,33,36+12,17,38
5,7,18,19,20,28,32+2,6,29
2,5,8,11,29,36,37+1,3,12
4,8,14,25,29,30,37+12,22,32
18,20,23,27,35,37,39+6,12,29
3,12,14,15,16,20,37+1,4,18
4,5,6,11,19,29,34+9,30,36
7,9,14,19,23,25,39+2,26,29
3,4,9,28,29,32,34+25,35,37
2,11,19,23,27,30,34+3,8,38
4,10,11,13,16,18,37+2,27,30
18,22,23,25,26,31,34+29,30,37
9,11,14,15,24,29,31+18,25,28
1,5,7,10,16,19,21+9,18,33
4,5,9,14,17,30,39+7,28,32
2,11,17,25,26,32,38+1,30,37
2,16,20,22,32,35,36+23,33,37
4,6,8,13,15,22,37+20,24,25
1,3,18,20,24,28,33+15,22,28
8,9,10,11,18,34,37+
10,11,12,17,18,31,36+16,28,30
1,5,6,8,16,30,39+10,12,36
6,14,15,16,20,28,33+3,19,37
9,10,14,23,30,36,38+20,29,33
1,2,19,28,29,34,39+4,9,27
2,5,16,25,31,34,38+7,19,36
7,14,18,23,29,32,35+19,24,39
3,6,13,18,19,21,29+25,35,37
1,4,9,13,15,38,39+7,34,37
2,7,13,24,28,33,39+19,30,31
5,14,15,18,23,33,38+17,22,34
6,7,11,12,19,20,36+3,10,26
3,5,6,7,12,14,20+19,26,34
1,4,25,26,32,34,37+15,16,28
2,6,7,9,19,25,33+10,32,37
4,15,19,22,29,31,37+18,20,24
8,26,28,34,35,37,38+
2,3,10,11,12,27,30+7,17,38
3,5,11,22,27,33,39+2,4,10
2001
5,8,22,28,30,33,37+7,10,21
5,20,22,23,33,34,37+13,31,36
1,5,7,12,24,29,33+4,6,11
4,6,16,25,29,31,34+20,21,36
1,2,7,10,23,28,39+13,18,32
2,4,8,9,14,22,33+28,29,30
9,11,16,20,31,35,36+10,23,32
1,3,4,5,17,18,24+15,20,21
2,7,13,20,29,31,37+4,18,39
2,15,16,21,25,36,38+13,19,34
7,10,13,14,16,21,33+6,11,32
2,5,7,13,17,20,29+4,22,33
12,15,17,18,34,35,39+1,3,6
3,9,16,17,18,28,39+4,6,33
15,17,18,20,22,35,37+7,16,32
5,9,13,17,25,27,34+6,21,31
9,11,17,19,24,35,37+7,28,30
6,13,15,20,27,30,32+11,19,22
5,22,24,28,30,35,39+16,27,34
3,5,18,31,36,38,39+6,25,37
1,2,10,12,15,31,35+11,17,21
1,5,19,23,33,35,39+12,18,21
1,2,4,5,8,32,35+17,25,36
3,5,13,20,25,32,37+33,35,36
4,8,24,27,28,34,36+6,7,23
1,5,11,13,17,27,29+9,21,37
6,9,11,16,25,34,35+7,18,39
3,9,24,25,26,33,38+20,28,29
2,6,10,12,20,32,36+8,25,30
5,18,20,21,27,29,35+12,28,33
1,12,15,22,32,37,38+2,21,39
5,7,8,11,22,27,35+6,30,37
8,14,15,22,26,27,29+12,17,18
4,5,12,27,28,33,37+10,18,31
4,10,17,21,26,31,36+2,20,28
1,4,6,7,11,16,31+10,15,22
8,10,23,30,32,34,35+33,38,39
4,9,10,20,29,30,33+1,6,16
3,5,24,25,30,35,36+8,10,20
6,16,21,27,29,32,36+1,14,31
4,13,18,19,25,28,35+11,22,23
7,8,11,13,25,34,37+3,38,39
3,4,9,10,15,24,26+8,13,27
8,10,12,13,18,33,39+5,24,30
6,7,10,12,19,31,38+2,8,11
13,25,29,35,36,37,38+8,22,34
3,6,9,12,13,14,39+23,32,34
2,9,15,17,24,26,27+8,25,31
1,3,6,14,26,32,37+
3,4,14,17,18,33,38+6,11,36
1,14,16,27,30,36,38+25,28,35
1,2,13,15,16,37,38+10,24,25
3,6,12,26,29,38,39+16,25,34
2002
12,13,18,20,26,34,39+3,15,25
2,7,15,24,25,34,39+4,15,23
3,10,16,27,28,31,33+21,29,32
5,7,14,21,26,35,36+3,8,34
2,9,18,25,32,34,35+1,4,22
5,7,13,20,21,23,32+30,31,34
2,12,13,19,23,26,32+7,31,39
3,9,19,24,33,35,38+15,23,29
3,5,12,15,18,19,20+10,14,21
4,9,22,25,30,38,39+5,10,14
9,10,14,22,25,26,36+5,11,24
1,8,9,17,19,25,29+18,31,36
11,16,17,18,24,30,35+29,36,38
9,13,15,18,20,30,35+27,37,38
4,7,13,23,24,28,39+9,14,32
5,8,9,21,22,25,26+10,33,37
1,3,15,25,29,37,38+11,24,30
4,5,10,13,22,30,31+17,21,25
10,16,17,25,30,36,38+9,27,34
2,3,10,25,26,31,34+1,30,36
1,10,15,28,30,34,35+11,14,29
3,4,6,15,18,36,37+10,20,28
8,11,13,20,21,22,28+10,17,23
7,8,10,16,22,29,36+28,33,37
6,16,18,19,20,22,38+1,29,32
10,19,31,32,33,34,36+25,27,30
5,8,12,20,26,30,38+14,19,39
2,12,13,22,27,36,37+10,13,21
1,6,12,23,24,25,28+10,16,22
7,10,11,13,26,30,39+1,4,36
2,3,8,13,26,35,39+15,24,32
6,14,16,26,32,35,36+19,24,33
10,13,15,18,19,28,36+3,4,26
4,6,17,19,21,24,25+5,12,29
4,22,25,30,31,34,38+17,24,33
13,16,21,28,30,34,35+22,23,36
6,7,9,11,21,34,35+29,30,37
10,12,14,18,24,27,33+6,15,31
3,12,24,26,32,33,38+2,27,34
8,14,24,27,29,34,36+2,5,19
1,2,23,25,27,29,38+4,8,21
1,7,9,12,21,22,30+13,14,19
11,17,23,26,30,36,37+16,18,21
3,9,11,15,29,30,32+4,33,36
6,16,17,24,25,29,32+5,19,37
1,5,10,14,22,23,30+
5,8,12,15,18,27,36+21,33,37
1,3,6,8,19,22,35+2,5,12
3,8,10,13,18,28,37+11,21,34
6,7,12,26,29,35,36+3,5,17
8,10,15,18,19,27,36+4,17,25
9,16,20,21,28,29,34+10,19,38
3,6,11,20,28,30,35+2,14,21
2003
9,17,19,22,28,30,37+18,21,25
3,4,11,15,17,27,39+18,22,34
4,5,29,32,36,37,38+13,14,15
4,7,10,13,18,24,31+17,29,33
14,15,21,25,28,34,38+2,33,37
3,17,23,28,29,36,39+22,27,37
4,20,22,23,27,34,38+9,13,14
1,7,9,19,20,21,26+11,18,31
1,3,17,18,23,28,34+7,25,31
4,6,12,13,18,23,36+9,16,19
5,6,12,22,26,28,36+9,24,34
2,3,9,23,24,25,27+22,31,38
9,14,16,18,23,29,39+5,31,32
4,5,6,8,15,21,35+3,12,31
2,8,9,19,27,31,39+1,10,23
3,7,11,13,33,38,39+4,19,30
14,16,21,24,32,33,36+4,9,28
9,21,25,34,35,38,39+7,13,27
6,17,18,23,25,30,32+15,34,37
3,7,16,17,19,22,24+4,15,31
1,5,18,21,25,33,37+3,14,39
6,15,18,20,32,35,36+11,13,17
1,3,19,24,27,32,36+11,13,17
1,6,13,19,22,23,38+9,18,30
1,6,12,14,25,31,34+19,27,28
9,15,19,24,27,30,31+2,28,36
2,7,18,19,31,33,38+15,26,34
12,17,19,25,26,31,39+7,11,28
12,14,16,19,27,37,39+3,5,22
4,7,15,21,23,28,35+2,12,19
4,5,10,14,15,24,37+18,21,39
8,11,12,21,22,25,29+15,32,34
2,14,15,24,32,35,38+4,21,26
11,12,13,15,28,36,38+5,25,39
6,9,21,28,33,36,38+3,19,39
20,25,28,29,31,33,37+3,22,38
4,6,16,23,34,36,38+5,19,32
2,3,12,17,28,32,38+26,33,36
8,13,27,28,32,38+16,23,37
8,9,15,24,29,35,36+1,6,18
2,4,9,19,21,28,35+3,7,11
4,20,21,27,33,37,38+3,12,39
5,6,14,29,30,34,37+17,20,31
5,13,25,26,27,30,34+31,36,39
2,10,11,27,28,36,38+3,8,32
3,8,20,29,34,35,39+1,17,24
2,6,14,24,26,29,31+4,19,35
1,2,3,18,25,27,30+10,33,37
2,5,10,14,16,17,23+30,37,38
1,7,15,23,25,28,39+4,18,24
2,3,7,8,9,22,25+1,5,13
5,13,17,23,37,38,39+6,22,35
2004
3,6,7,8,21,32,34+1,24,39
2,7,14,28,29,33,39+1,3,30
12,17,19,23,24,28,30+9,13,37
2,7,19,23,26,27,31+16,20,36
2,6,11,12,15,17,30+3,20,34
5,6,13,16,27,28,31+32,34,38
14,15,17,21,28,29,32+12,31,34
1,4,6,8,10,17,38+15,30,35
5,7,10,11,17,20,39+3,9,13
5,8,18,25,26,29,32+6,14,27
1,3,16,30,35,37,38+10,20,24
1,6,10,18,24,35,39+7,22,23
1,7,20,21,23,27,30+3,10,13
1,2,7,20,23,25,28+14,22,31
11,12,18,22,26,29,31+8,27,36
11,17,18,19,20,25,38+15,26,35
5,7,14,18,20,23,27+3,11,28
6,16,20,26,27,28,32+2,4,33
1,7,10,19,28,30,38+2,4,5
14,23,27,28,31,33,36+16,22,29
3,12,17,19,33,36,39+21,23,38
2,3,12,20,25,30,37+4,18,22
1,6,11,15,21,28,38+19,20,24
14,17,18,19,22,27,33+13,28,32
2,3,5,12,18,30,32+16,38,39
2,4,8,17,18,33,34+13,27,35
1,5,10,25,27,29,32+9,12,22
2,10,25,30,36,37,39+18,32,35
10,15,19,21,22,23,37+1,6,26
8,15,22,23,33,38,39+1,19,30
10,20,21,27,30,31,36+6,22,29
2,5,7,13,16,35,36+8,12,29
5,10,18,35,36,37,39+13,23,34
5,6,9,23,31,37,39+22,29,34
3,5,16,19,27,29,33+10,12,23
1,9,14,22,29,30,35+3,6,21
1,2,14,21,22,33,39+24,31,32
2,7,11,15,19,25,27+10,14,28
3,11,13,21,30,36,39+2,19,23
2,17,18,22,24,36,38+
3,6,11,1,16,21,27+10,14,34
14,18,20,23,27,33,34++13,22,38
1,4,12,18,21,28,35+15,19,24
2,7,11,18,22,30,34+3,14,20
1,15,17,22,23,25,34+2,6,35
5,11,17,22,24,34,35+10,13,33
8,18,24,26,27,30,34+
3,15,16,17,18,25,28+21,29,34
1,2,6,11,18,24,29+7,8,17
7,13,22,23,28,33,36+11,30,35
1,4,6,12,26,36,38+
2,13,17,23,24,32,33+7,31,35
5,8,17,26,34,36,39+15,30,38
3,8,10,23,29,36,38+
13,16,21,22,23,27,38+2,18,19
17,18,23,28,34,36,37+
4,8,9,13,16,22,23+2,5,12
9,14,17,19,25,28,30+11,15,36
2005
1,2,7,9,11,23,36+3,27,31
4,6,11,16,23,24,37+13,17,19
1,13,17,18,20,35,37+3,30,34
3,8,10,15,24,25,34+16,28,35
2,4,12,25,26,32,36+17,23,35
1,6,11,14,31,34,37+2,18,22
10,15,19,20,22,25,37+6,9,28
3,4,11,16,18,33,39+
5,8,10,15,29,32,38+23,34,39
1,7,24,25,28,29,36+8,10,14
1,12,18,21,25,27,33+14,24,32
5,6,10,19,29,37,38+9,15,17
3,6,18,22,25,27,33+24,29,34
5,13,14,16,26,28,38+11,15,34
8,14,15,16,17,23,26+
11,16,26,31,33,35,38+5,9,24
7,18,21,22,25,29,39+1,13,35
3,11,15,17,18,24,29+
3,7,12,14,22,24,38+15,19,20
13,18,20,25,27,28,29+6,9,16
2,6,7,9,19,22,26+4,30,33
2,3,23,25,31,34,37+
2,5,11,12,15,29,34+1,7,24
1,8,10,16,19,20,27+15,35,36
9,15,18,22,23,30,31+1,10,35
3,10,17,18,25,38,39+1,21,31
2,3,24,28,29,33,38+4,25,27
7,15,19,21,33,36,37+11,16,28
4,10,16,17,21,28,36+13,14,39
2,5,8,17,21,25,33+4,22,38
14,16,21,25,27,30,37+4,5,19
1,2,3,12,31,33,38+6,25,36
2,9,11,12,16,18,36+19,22,39
5,14,21,23,28,33,37+4,8,12
4,5,10,21,23,33,34+6,7,19
5,9,16,19,20,37,38+11,17,31
1,13,15,18,27,28,34+
5,8,19,20,30,31,36+11,34,37
10,12,14,16,24,27,39+7,8,22
1,4,6,19,30,33,37+2,13,24
2,3,11,19,20,26,39+
3,6,10,15,17,25,33+13,22,31
7,18,21,26,29,30,31+1,24,39
10,12,20,21,22,26,39+3,17,25
3,6,14,17,18,25,31+2,4,7
1,2,11,15,23,26,33+7,18,20
1,2,6,18,23,24,36+
2,8,11,15,21,30,37+17,22,29
1,19,26,28,31,36,39+7,23,29
4,7,8,12,15,35,37+17,23,31
3,4,5,8,17,20,39+
3,10,16,21,27,28,39+9,24,32
2,3,8,10,19,21,27+4,13,24
4,13,14,25,28,36,37+3,35,39
1,6,16,25,32,33,38+4,27,35
3,5,8,25,33,36,38+
2,7,11,18,21,30,34+17,25,33
9,20,24,25,27,34,38+7,15,21
8,17,18,19,25,32,33+1,27,34
1,12,14,19,21,26,33+9,15,34
14,16,20,27,29,33,34+
1,15,17,23,30,32,36+2,14,22
2006
2,10,12,13,20,25,27+3,19,39
1,13,15,23,25,329,33+3,4,17
1,4,15,22,24,36,37+16,28,32
4,9,12,22,32,33,34+18,25,31
2,6,11,12,15,16,27+5,21,33
2,9,11,17,19,20,30+5,15,34
4,5,6,7,18,22,34+2,11,24
5,7,15,23,26,27,39+16,17,33
7,14,22,27,30,34,36+5,18,29
1,6,11,12,18,28,35+3,30,38
1,3,4,14,20,22,32+2,15,25
4,6,13,20,27,33,36+18,19,29
4,13,18,20,22,32,33+1,10,27
7,16,20,23,24,28,31+2,10,13
15,24,25,27,28,31,37+5,8,26
7,10,14,29,32,35,36+2,3,23
4,8,18,21,23,27,32+12,14,37
7,8,13,20,23,24,29+6,25,36
1,5,21,23,24,25,26+7,20,29
9,18,23,26,31,38,39+4,11,21
7,16,18,20,32,38,39+22,36,37
1,4,12,21,22,27,30+11,32,33
3,9,12,13,14,30,36+
11,17,28,34,35,36,37+19,20,24
13,15,24,27,31,32,35+20,21,36
5,6,11,15,30,31,32+
2,6,11,12,20,28,30+17,22,38
2,8,13,24,26,29,36+14,25,39
5,6,9,14,20,31,399+7,16,33
4,10,19,27,30,34,39+6,24,29
8,11,14,28,35,36,39+5,17,37
5,14,23,24,25,27,37+3,17,30
6,19,21,29,30,37,38+1,4,9
3,13,16,19,31,32,36+7,9,29
6,13,19,24,28,30,32+3,25,35
26,30,32,34,35,37,38+3,4,5
13,14,15,23,25,35,39+7,9,21
4,6,12,15,17,22,27+9,10,31
15,20,24,27,29,31,32+9,11,16
2,7,12,29,30,31,38+8,15,39
3,6,8,9,14,30,31+19,23,33
5,18,22,26,28,30,39+
18,20,21,22,26,27,32+1,19,37
5,8,9,22,24,30,35+10,11,14
3,6,16,19,29,31,38+4,5,15
4,17,20,25,27,32,39+2,31,38
1,11,13,28,30,32,38+5,17,33
1,2,17,18,22,25,26+6,23,32
3,7,11,22,28,32,36+23,26,29
3,4,12,16,23,27,28+
2,4,10,22,23,36,38+9,28,37
3,8,22,26,27,31,34+5,15,36
2,3,10,20,27,33,36+9,19,29
2,5,10,,18,27,29,37+8,14,38
2,11,20,25,26,30,33+17,19,29
8,10,13,16,22,27,28+
9,13,16,20,24,33,37+12,21,38
2007
7,16,18,27,30,31,32+2,3,11
2,8,9,11,12,17,37+4,15,38
5,9,26,30,32,37,38+4,8,27
11,13,15,22,24,29,32+5,21,36
5,11,14,23,24,26,37+
2,8,11,17,23,25,39+3,24,32
3,5,15,20,23,34,35+9,16,37
6,8,12,16,20,23,28+30,34,36
10,15,20,28,32,36,38+4,9,16
2,4,7,19,20,31,37+
9,10,17,26,31,33,39+1,13,32
8,15,23,27,32,34,35+5,17,39
4,11,15,20,22,23,29+7,17,25
8,16,19,28,35,36,37+1,5,7
2,16,17,32,35,37,39+4,27,34
7,9,17,30,32,36,39+
6,9,19,24,25,38,39+4,8,17
3,8,14,15,17,19,39+5,26,28
1,3,12,25,26,33,38+7,14,17
1,2,7,13,20,34,37+3,4,11
7,12,14,17,36,38,39+6,30,32
3,4,5,20,25,31,36+
8,10,11,16,26,28,36+22,23,34
5,6,11,21,32,35,37+9,23,31
3,7,14,23,30,36,38+12,25,35
4,6,9,21,22,29,33+8,17,38
6,7,8,14,19,21,25+12,28,33
2,4,7,10,13,15,33+20,30,37
12,24,28,31,34,37,38+
4,20,24,28,29,30,38+10,22,25
3,5,7,13,14,16,31+9,11,27
9,17,21,23,29,33,34+18,26,31
4,7,12,22,26,37,38+1,14,25
4,9,20,22,24,26,31+8,17,35
2,7,10,14,27,30,39+
5,7,14,27,31,35,36+15,20,23
3,15,21,24,33,38,39+10,19,27
7,9,12,18,20,26,36+11,28,31
1,8,9,15,22,26,31+4,14,21
8,18,20,31,32,34,38+
13,17,22,25,27,29,31+8,10,15
1,7,13,15,23,36,39+2,4,37
3,6,15,17,25,32,35+
16,17,18,25,29,32,39+6,30,38
1,4,6,7,21,32,39+11,25,28
3,17,24,28,30,33,35+6,25,34
5,8,17,22,28,32,33+
15,16,21,27,28,38,39+9,14,17
2,6,24,27,29,34,36+3,13,31
8,11,12,14,23,26,37+
5,6,13,20,23,24,36+17,19,37
6,9,28,29,35,36,39+7,12,13
7,8,20,22,24,26,39+2,3,9
2,6,17,21,24,27,38+12,35,37
2,16,18,23,25,30,37+14,31,39
9,17,18,25,26,32,33+3,6,24
4,11,12,16,17,28,35+5,10,13
16,17,21,22,27,29,30+1,6,28
4,12,15,17,18,25,29+5,27,34
3,7,23,29,31,34,37+17,19,33
1,16,17,18,23,29,33+21,22,30
9,23,24,27,31,38,39+1,22,35
2008
18,23,24,25,32,35,39+10,36,37
9,11,15,16,17,25,30+2,10,34
13,15,20,27,30,32,35+1,8,33
3,6,11,20,23,29,33+4,7,10
2,12,17,22,24,27,29+1,19,26
2,6,7,14,16,31,38+21,25,34
8,12,13,14,15,16,24+9,34,39
3,4,5,10,15,28,29+13,23,36
3,5,6,13,14,21,26+8,24,32
3,4,9,11,13,21,26+14,17,18
8,21,22,29,33,35,38+14,17,18
7,13,21,23,24,28,32+10,19,33
1,3,6,14,18,27,25+4,22,37
9,12,16,17,20,22,37+18,26,32
19,21,22,27,30,32,33+6,24,38
4,5,13,15,17,24,35+25,27,30
11,18,23,28,3037,38+16,19,36
1,15,29,30,31,38,39+13,23,35
4,9,17,20,26,27,37+7,8,19
5,8,9,10,13,20,21+
8,14,19,25,27,28,32+7,13,18
11,16,20,22,33,37,38+1,15,39
1,9,22,23,26,35,38+12,17,29
6,10,23,24,33,36,37+2,7,26
1,3,17,19,21,34,38+7,10,31
4,12,16,21,33,37,38+6,10,39
2,7,17,20,21,32,33+13,18,39
3,7,16,20,23,32,34+12,15,24
3,6,10,11,12,28,35+
6,8,10,15,16,32,38+26,30,36
16,24,25,29,30,36,37+3,14,25
3,14,17,29,36,38,39+27,28,37
3,5,12,13,18,22,38+6,9,32
7,10,17,19,22,34,35+5,27,36
6,9,22,23,31,33,39+3,17,38
6,9,18,22,30,32,35+13,19,28
7,13,22,29,35,36,38+3,14,24
3,11,12,18,25,29,31+9,19,24
8,15,17,20,22,35,39+
7,14,22,23,26,28,37+1,12,33
6,7,10,17,18,19,33+
5,7,12,18,21,24,25+14,31,34
5,7,10,14,19,36,37+11,29,32
8,11,25,26,33,34,39+
2,6,18,21,26,35,38+3,5,11
2,5,6,7,17,31,33+
9,16,18,25,26,29,34+13,14,33
7,11,15,24,31,33,39+5,22,25
6,10,16,17,18,26,29+7,31,34
1,12,14,17,22,27,39+7,18,19
10,13,16,17,19,27,28+14,23,36
1,9,16,18,19,22,29+4,6,36
4,13,16,17,21,31,32+2,28,30
3,4,11,13,25,26,28+5,7,20
2,4,5,18,27,32,34+14,20,33
6,8,9,16,22,24,38+12,30,32
5,14,17,21,29,32,35+7,34,38
4,12,16,22,27,30,35+
1,13,19,24,25,33,35+11,32,39
2009
8,9,10,19,20,21,31+22,34,38
11,12,14,18,24,25,34+6,16,28
9,16,18,28,30,32,34+3,26,35
1,7,11,22,27,28,34+9,14,25
5,17,24,25,32,33,34+8,13,37
1,2,6,7,27,32,36+8,19,21
9,11,12,13,15,19,35+5,23,31
1,7,19,26,27,33,36+9,29,38
3,12,18,20,26,31,39+15,17,27
19,20,24,32,33,35,38+1,10,28
6,14,17,27,31,36,39+7,15,22
2,5,8,14,16,31,36+21,33,34
1,4,11,20,25,28,30+10,31,38
4,9,12,17,27,28,30+1,14,33
3,4,15,17,31,33,39+2,110,38
3,7,20,24,26,33,38+10,22,30
2,3,9,21,24,27,29+1,17,28
2,5,6,21,37,38,39+12,18,24
5,16,25,26,27,30,32+7,14,38
10,22,24,26,27,30,32+1,8,38
16,19,27,29,30,38,39+18,21,33
6,7,9,18,19,24,27+14,31,35
3,14,15,20,34,35,37+4,25,29
6,7,11,18,24,31,38+19,27,30
2,13,17,26,28,33,39+19,21,27
5,11,16,18,26,27,32+7,23,30
1,8,10,13,23,25,29+6,14,33
4,8,10,11,26,30,33+1,3,38
4,7,9,17,21,24,25+16,19,36
10,19,23,25,27,28,36+13,14,39
4,12,21,23,26,27,34+15,30,32
1,5,14,16,24,27,38+9,15,23
4,25,32,33,34,36,38+29,30,37
17,19,28,30,33,34,36+11,20,27
3,7,14,18,31,33,38+16,20,27
1,5,18,21,26,29,36+3,34,35
1,9,15,16,25,34,38+4,6,39
6,10,12,23,24,28,30+13,26,27
2,8,16,20,25,34,37+1,12,15
2,4,10,25,27,35,36+20,32,37
1,6,18,25,32,33,35+14,16,29
2,12,18,24,27,33,34+1,9,10
4,6,16,26,32,33+5,10,22
4,5,8,31,36,37,39+1,2,16
14,17,18,23,26,34,37+12,13,31
3,5,26,27,28,30,32+12,13,31
5,10,15,18,26,31,39+2,8,13
2,4,6,23,27,31,34+18,19,21
3,12,15,18,26,33,38+23,32,36
3,10,11,13,18,28,38+4,6,21
2,3,17,25,27,35,36+18,30,37
14,18,19,20,30,32,39+11,22,27
2010
6,16,22,23,28,32,34+3,21,37
6,12,20,21,26,29,31+4,23,32
13,20,28,31,33,35,37+15,32,36
5,16,17,21,26,27,28+2,22,39
4,14,21,23,25,26,33+22,27,32
1,2,5,14,19,29,31+16,17,22
2,9,11,15,19,31,37+16,27,36
7,14,23,24,30,31,37+8,10,15
5,21,24,28,29,36,37+12,14,22
6,11,13,17,19,27,36+2,4,20
2,7,14,16,20,24,25+33,34,38
15,23,28,29,31,36,39+12,22,37
3,15,18,20,24,31,33+2,4,36
1,2,11,21,27,34,39+14,25,35
7,8,11,12,13,22,25+5,9,19
3,4,10,13,15,28,37+15,19,36
6,21,22,24,33,34,39+11,19,32
2,15,22,25,30,34,36+3,7,11
2,10,14,15,16,20,36+21,29,39
1,11,22,28,30,31,35+5,26,34
3,9,14,20,27,28,37+15,17,36
2,21,23,30,31,32,36+4,28,37
3,5,17,19,26,36,38+14,25,27
1,2,4,5,7,10,25+9,31,36
2,3,6,8,11,15,26+21,22,35
1,9,10,20,22,28,30+8,18,38
9,10,26,28,29,37,38+14,18,21
14,15,16,25,26,27,34+4,20,22
2,13,15,20,23,27,37+3,6,33
11,14,16,20,30,35,37+17,19,22
10,11,13,17,19,24,39+15,23,25
11,13,14,18,24,25,33+4,9,37
4,12,13,16,18,27,31+21,34,35
1,7,17,27,30,34,35+2,23,25
2,3,6,14,20,32,39+11,16,29
5,8,12,24,28,32,38+22,31,36
3,5,13,22,26,27,30+6,20,34
4,8,14,16,19,26,38+9,15,37
4,9,13,23,25,33,35+10,20,35+10,20,32
1,4,8,17,23,37,38+11,19,31
1,7,9,23,31,35,38+8,28,32
2,8,13,14,19,21,30+4,9,22
1,12,19,20,22,29,34+18,33,39
2,5,12,13,20,23,26+1,8,24
1,5,8,14,18,28,33+15,31,32
9,10,13,17,20,21,25+1,24,31
6,8,9,10,22,34,38+2,26,33
1,3,11,18,19,24,28+20,30,35
2,7,10,18,24,26,34+8,28,37
1,9,12,22,35,36,38+13,21,32
1,8,11,28,30,33,37+2,4,36
3,6,8,22,30,38,39+16,25,37
2011
10,18,30,35,36,37,38+2,17,19
3,12,16,24,28,34,38+9,23,29
7,13,14,15,20,38,39+6,9,24
4,12,14,16,23,25,30+7,8,28
1,5,6,21,22,30,39+24,26,28
4,7,13,16,18,25,38+9,22,39
2,16,18,19,22,23,34+3,8,10
1,17,20,21,26,33,39+14,19,28
11,21,22,23,24,26,29+13,33,36
1,2,3,7,8,10,14+15,19,33
4,10,11,16,24,28,32+9,33,36
1,3,17,22,28,29,32+13,16,33
4,6,20,28,30,34,38+18,22,26
4,12,17,18,23,27,31+6,19,20
8,16,21,23,25,26,37+10,12,28
4,11,15,22,30,35,37+25,27,33
2,4,5,7,19,22,23+9,18,20
2,5,12,15,25,26,38+1,37,39
6,7,10,18,19,27,28+3,33,34
4,7,9,20,25,29,36+13,34,37
7,13,17,18,19,24,36+3,33,37
4,20,23,28,30,33,39+5,21,29
7,8,13,24,29,30,38+1,10,27
2,4,6,7,12,16,26+28,32,39
1,12,22,25,28,35,38+6,18,36
2,6,14,17,25,26,39+18,27,37
6,7,12,19,22,32,36+9,16,25
5,9,10,12,18,27,36+4,8,26
6,8,11,15,18,30,39+22,23,26
1,5,10,11,17,20,31+12,18,28
3,6,18,23,24,32,36+7,21,30
2,12,15,20,25,31,37+22,32,35
3,11,13,26,29,32,36+8,33,35
3,5,10,14,29,35,39+7,28,38
3,5,12,19,25,31,37+4,21,39
1,2,4,20,29,35,37+7,12,30
3,5,12,19,25,31,37+4,21,39
1,2,4,20,29,35,37+7,12,30
5,13,16,28,31,32,33+11,25,36
5,7,8,24,29,36,39+1,26,31
8,10,11,14,24,30,37+20,29,36
9,10,12,15,22,35,36+2,21,32
6,13,15,18,25,27,34+5,24
8,12,24,30,32,36,39+13,26
18,21,24,30,34,35,37+10,14
2,11,14,16,18,31,32+6,15
9,11,12,16,32,34,36+2,14
2,4,9,10,16,19,39+13,35
6,7,12,14,18,32,39+5,9
9,10,12,23,29,30,35+4,13
5,9,12,20,27,34,37+6,24
6,11,24,25,27,36,38+10,12
3,6,13,18,22,33,34+1,39
7,13,21,25,27,35,37+16,19
10,17,21,24,26,31,37+1,28
2011
4,7,12,19,24,32,34+3,38
2,12,16,21,36,38,39+11,20
5,12,17,27,32,34,35+2,21
6,8,24,26,35,36,38+12,27
